"Word","NMorph"
"snowiness","3"
"snowline","#"
"snowmen","2"
"snowploughs","3"
"snowshoes","3"
"snowstorms","3"
"snubs","2"
"SNUCK","1"
"snuffers","3"
"snuffing","2"
"snuffled","2"
"snuffles","2"
"snuffling","2"
"snuffs","2"
"snugged","#"
"snugger","2"
"snuggeries","#"
"snuggery","#"
"snuggest","2"
"snugging","#"
"snuggles","2"
"snuggling","2"
"snugness","2"
"snugs","#"
"SNYDER","1"
"SNYDER'S","2"
"SO'S","#"
"soaker","2"
"soakers","3"
"soaks","2"
"soapboxes","3"
"soaped","2"
"soapier","3"
"soapiest","3"
"soapiness","3"
"soaping","2"
"soars","2"
"SOBA","#"
"soberer","2"
"soberest","2"
"sobers","2"
"SOBIBOR","#"
"sobriquets","2"
"SOCAL","#"
"SOCHI","#"
"sociability","3"
"sociables","#"
"sociably","3"
"socialists","4"
"socialites","4"
"socializations","5"
"socializing","4"
"socials","3"
"SOCIETE","1"
"SOCINIANISM","#"
"SOCKDOLOGIZING","#"
"socking","2"
"SOCOLA","#"
"SOCONOCO","#"
"sodas","2"
"SODDENLY","#"
"SODDIES","3"
"sodding","2"
"sodomites","3"
"sods","2"
"SOE","#"
"SOEREN","#"
"soever","#"
"SOFAR","#"
"softeners","4"
"softheartedness","#"
"softies","3"
"softish","2"
"softland","2"
"softlanded","3"
"softlanding","#"
"softlands","3"
"softwoods","3"
"soggier","2"
"soggiest","2"
"soggily","2"
"sogginess","2"
"soh","#"
"SOHN","#"
"sohs","#"
"soigne","#"
"soignee","1"
"soiling","2"
"sojourned","3"
"sojourning","3"
"sojourns","3"
"SOKOL","#"
"SOKOLEV","#"
"SOKOLOV","#"
"SOKOLSKY","#"
"Sol","1"
"solaces","2"
"solacing","2"
"solaria","2"
"solariums","3"
"solders","2"
"soldiered","2"
"soldierlike","2"
"solecism","2"
"solecisms","3"
"soled","2"
"SOLEMNIS","#"
"solemnities","3"
"solemnization","3"
"solemnized","3"
"solemnizes","3"
"solemnizing","3"
"solemnness","2"
"SOLESMES","#"
"solicitations","3"
"solicitors","3"
"solicitously","3"
"solidi","#"
"solidification","3"
"solidifications","4"
"solidified","3"
"solidifying","3"
"solidness","2"
"solidus","#"
"soliloquies","4"
"soliloquize","3"
"soliloquized","4"
"soliloquizes","4"
"soliloquizing","4"
"soling","2"
"solipsist","2"
"solipsistic","#"
"solipsists","3"
"solitaires","3"
"solitaries","#"
"solitarily","3"
"SOLITUDINEM","#"
"soloed","2"
"soloing","2"
"SOLOVIEV","#"
"sols","2"
"solstices","2"
"solvable","2"
"SOLVATING","#"
"solver","2"
"solvers","3"
"Somali","1"
"Somalian","2"
"Somalians","3"
"Somalis","2"
"SOMAY","#"
"sombre","1"
"sombrely","2"
"sombreness","2"
"sombreros","2"
"SOMEBODY'LL","3"
"SOMEONE'LL","3"
"SOMERS","1"
"somersaulted","2"
"SOMERVILLE","2"
"SOMETHIN","2"
"someway","#"
"SOMEWHERES","3"
"SOMMELIER","1"
"SOMMERS","#"
"somnambulated","4"
"somnambulates","4"
"somnambulating","4"
"somnambulism","3"
"somnambulist","3"
"somnambulists","4"
"somnolently","3"
"SOMPIN","#"
"SONAMBULA","#"
"sonant","2"
"SONATES","#"
"SONENBERG","#"
"SONGAU","#"
"SONGBAG","2"
"songbirds","3"
"songbooks","3"
"songster","2"
"songsters","3"
"songstress","2"
"songstresses","3"
"sonneteer","#"
"sonneteers","#"
"SONOFABITCH","4"
"SONORA","#"
"sonorities","3"
"sonority","2"
"sonorous","2"
"sonorously","3"
"sonsier","#"
"sonsiest","#"
"sonsy","#"
"SONUVABITCH","#"
"SOOMED","#"
"SOON'S","#"
"soonest","2"
"sooted","2"
"soothes","2"
"sootier","3"
"sootiest","3"
"sooting","2"
"soots","#"
"SOPHIAS","2"
"sophisms","3"
"sophist","2"
"sophisticating","5"
"sophistries","4"
"sophists","3"
"SOPHOCLEAN","1"
"soporific","1"
"soporifically","2"
"soporifics","#"
"sopped","#"
"soppier","3"
"soppiest","3"
"soppy","2"
"SOPSAISANA","#"
"SOR'L","#"
"SORBED","#"
"sorbets","2"
"sorcerers","3"
"sorceresses","3"
"sorceries","3"
"sordidly","2"
"sordidness","2"
"sorehead","#"
"soreheads","#"
"sorer","2"
"sorrel","1"
"sorrels","#"
"SORRENTINE","#"
"SORRENTINE'S","#"
"SORRENTINO","#"
"sorrier","2"
"sorrowed","2"
"sorrowfully","3"
"sorrowfulness","3"
"sorrowing","2"
"sorter","2"
"sorters","3"
"sorties","2"
"SOS","#"
"sot","1"
"Sotho","#"
"Sothos","3"
"sots","2"
"sottish","2"
"sottishly","3"
"sottishness","3"
"SOTUN","#"
"sou","1"
"sou'wester","#"
"sou'westers","#"
"soubrette","#"
"soubrettes","#"
"soubriquets","#"
"SOUCI","#"
"souffles","2"
"sough","1"
"soughed","2"
"soughing","2"
"soughs","2"
"SOUKHOUMA","#"
"SOULD","#"
"SOULE","#"
"soulfulness","3"
"soullessly","3"
"soullessness","3"
"soundest","2"
"soundings","3"
"soundlessly","3"
"soundproofed","3"
"soundproofing","3"
"soundproofs","3"
"soundtracks","3"
"SOUNION","#"
"soupcon","1"
"SOUPHANOUVONG","#"
"sourdoughs","3"
"soured","2"
"sourer","2"
"sourest","2"
"souring","2"
"sourness","2"
"sourpusses","3"
"SOUSA","1"
"sousaphones","3"
"souse","1"
"soused","2"
"souses","2"
"sousing","2"
"soutane","1"
"soutanes","2"
"southeaster","3"
"southeasterly","4"
"southeasters","4"
"southeastward","3"
"southeastwards","4"
"southerly","3"
"southernmost","3"
"SOUTHEY","2"
"SOUTHFIELD","2"
"SOUTHLAND","2"
"southpaws","3"
"SOUTHS","#"
"southwards","3"
"southwester","3"
"southwesterly","4"
"southwesters","4"
"southwestward","#"
"southwestwards","4"
"SOUVANNA","#"
"sovietize","2"
"sovietized","3"
"sovietizes","3"
"sovietizing","3"
"SOVIETSKAYA","#"
"SOVKHOZES","#"
"sowed","2"
"sower","2"
"SOWERED","#"
"sowers","3"
"sows","2"
"SOX","1"
"SOXHLET","#"
"soya","1"
"SOYABURGERS","4"
"sozzled","2"
"spaceships","3"
"spaciously","3"
"SPADA","#"
"spaded","2"
"spadeful","2"
"spadefuls","3"
"spadework","2"
"spading","2"
"SPAGNA","#"
"SPAHN","#"
"SPAHN'S","#"
"SPAHNIE","#"
"SPANDRELS","#"
"spangles","2"
"spangling","2"
"Spaniards","3"
"spaniels","2"
"spanked","2"
"spanking","2"
"spankings","3"
"spanks","2"
"spanners","2"
"sparely","2"
"spareness","2"
"sparer","2"
"sparest","2"
"sparingly","3"
"sparking","2"
"sparklers","3"
"SPARKY","2"
"SPARLING","#"
"SPARLING'S","#"
"sparred","2"
"sparrows","2"
"spars","2"
"sparseness","2"
"sparser","2"
"sparsest","2"
"Spartans","3"
"spas","2"
"spasmodical","#"
"spasmodically","2"
"spastics","2"
"spatchcock","1"
"spatchcocked","2"
"spatchcocking","2"
"spatchcocks","2"
"spate","1"
"spatially","3"
"spattering","2"
"spatters","2"
"spatulas","2"
"spavin","1"
"spavined","#"
"spawned","2"
"spawning","2"
"spawns","2"
"spayed","2"
"spaying","2"
"spays","2"
"speakable","2"
"speakeasies","4"
"speakerships","4"
"SPEAKIN","#"
"spearheaded","3"
"spearheading","3"
"spearheads","3"
"spearing","2"
"spears","2"
"specialities","3"
"specializations","4"
"specials","2"
"specie","1"
"SPECIMENTALIA","#"
"specious","1"
"speciously","2"
"speciousness","2"
"specked","2"
"speckless","2"
"specs","2"
"spectacled","3"
"spectacularly","4"
"spectaculars","4"
"SPECTOR","1"
"spectre","1"
"spectres","2"
"SPECTROPHOTOMETER","3"
"SPECTROPHOTOMETRIC","#"
"spectroscopes","3"
"spectroscopic","3"
"SPECULAR","3"
"speculates","3"
"speechified","3"
"speechifies","3"
"speechify","2"
"speechifying","3"
"speechlessly","3"
"speedboats","3"
"speedier","3"
"speediest","3"
"speediness","3"
"speedo","2"
"speedometers","3"
"speedos","3"
"speedways","3"
"speedwell","2"
"speedwells","3"
"SPEER","#"
"SPEGITITGNININO","#"
"SPEIDEL","#"
"speleological","#"
"speleologist","3"
"speleologists","4"
"speleology","3"
"spellbind","2"
"spellbinder","3"
"spellbinders","4"
"spellbinds","3"
"spellers","3"
"spellings","3"
"SPELMAN","2"
"spelt","1"
"SPENCER","1"
"SPENCER'S","2"
"SPENCERIAN","2"
"spender","2"
"spendthrifts","3"
"SPENGLERIAN","#"
"spermaceti","#"
"spermatozoon","1"
"sperms","2"
"spewed","2"
"SPEWINGS","3"
"spews","2"
"sphagnum","1"
"sphagnums","2"
"spheroid","2"
"spheroids","3"
"SPHERULES","#"
"sphincters","2"
"sphinxes","2"
"SPHYNXES","#"
"SPIC","1"
"spicier","3"
"spiciest","3"
"spicily","3"
"spiciness","3"
"spicing","2"
"spiders","2"
"spied","2"
"spieled","2"
"spieling","2"
"spiels","2"
"spikenard","1"
"spikier","3"
"spikiest","3"
"spiking","2"
"SPILLANE'S","#"
"spillovers","3"
"spillways","#"
"spilt","2"
"SPINCO","#"
"spindles","2"
"spindlier","3"
"spindliest","3"
"spindly","2"
"spindrift","2"
"spinelessly","3"
"spinelessness","3"
"spines","2"
"spinet","#"
"spinets","#"
"spinier","3"
"spiniest","3"
"SPINLEY'S","#"
"spinnakers","2"
"spinner","2"
"SPINNERET","3"
"spinners","3"
"spinney","1"
"spinneys","2"
"SPINRAD","2"
"spins","2"
"spinsters","2"
"SPIRALIS","#"
"spiralled","2"
"spiralling","2"
"spirals","2"
"spiriting","2"
"spiritlessly","3"
"spiritlessness","3"
"SPIRITO","#"
"spiritualist","3"
"spiritualistic","4"
"spiritualists","4"
"spiritualization","4"
"spiritualized","4"
"spiritualizes","4"
"spiritualizing","4"
"spirituous","1"
"spited","2"
"spitefully","3"
"spitefulness","3"
"spites","2"
"spitfires","3"
"spiting","2"
"spits","2"
"spitted","#"
"spittoons","3"
"spiv","1"
"spivs","2"
"spivvier","3"
"spivviest","#"
"spivvy","#"
"splashdowns","3"
"splashier","3"
"splashiest","#"
"splattering","2"
"splatters","2"
"splayfeet","2"
"splayfoot","2"
"splayfooted","3"
"splaying","2"
"splays","2"
"spleens","2"
"SPLENDIDE","#"
"splendour","1"
"splenetic","1"
"splicer","2"
"splicers","3"
"splices","2"
"splintering","3"
"splints","2"
"splodge","1"
"splodged","2"
"splodges","2"
"splodging","2"
"splotchier","3"
"splotchiest","3"
"splotching","2"
"splotchy","2"
"splurged","2"
"splurges","2"
"splurging","#"
"spluttered","2"
"spluttering","2"
"splutters","2"
"Spode","#"
"SPOFFORD","#"
"spoilers","3"
"spoilsports","3"
"spoilt","2"
"spokeshave","#"
"spokeshaves","#"
"spokeswomen","3"
"spoliate","#"
"spoliated","#"
"spoliates","#"
"spoliating","#"
"spoliation","2"
"spondaic","#"
"spondee","#"
"spondees","#"
"sponger","2"
"spongers","3"
"spongier","3"
"spongiest","3"
"sponginess","3"
"spontaneousness","3"
"spoofed","2"
"spoofing","2"
"spoofs","2"
"spooked","2"
"spookier","3"
"spookiest","3"
"spooking","2"
"spooks","2"
"spools","2"
"Spooner","2"
"spoonerism","2"
"spoonerisms","3"
"spoonfed","2"
"spoonfeeding","3"
"spoonfeeds","3"
"spoonfuls","3"
"spooning","2"
"spoons","2"
"spoonsful","#"
"spoor","1"
"spoors","2"
"sporadically","2"
"sporran","1"
"sporrans","2"
"sported","2"
"sportier","3"
"SPORTIN","#"
"sportiness","3"
"sportingly","3"
"sportive","2"
"sportively","3"
"sportiveness","3"
"sportswoman","3"
"sportswomen","3"
"SPOSATO","#"
"spotlessly","3"
"spotlessness","3"
"spotlighted","3"
"spotlighting","3"
"spotters","3"
"spottier","3"
"spottiest","3"
"spouter","2"
"spouters","3"
"spouts","2"
"SPRAGUE","#"
"SPRAGUE'S","#"
"spraining","2"
"sprat","1"
"sprats","2"
"sprawls","2"
"sprayers","3"
"spreadeagled","#"
"spreadeagles","#"
"spreadeagling","#"
"spreaders","3"
"sprees","2"
"sprigged","#"
"sprightlier","2"
"sprightliest","2"
"sprightliness","2"
"sprightly","1"
"sprigs","2"
"springboards","3"
"springbok","2"
"springboks","3"
"springier","3"
"springiest","3"
"springless","2"
"springlike","2"
"springtides","#"
"springtimes","3"
"SPRINKEL","#"
"sprinklers","3"
"sprinkles","2"
"sprinklings","3"
"sprinter","2"
"sprinters","3"
"sprinting","2"
"sprints","2"
"sprit","1"
"sprites","2"
"sprits","2"
"spritsail","#"
"spritsails","#"
"sprockets","2"
"sprouts","2"
"sprucely","2"
"spruceness","2"
"spruces","2"
"sprucing","2"
"SPRUE","1"
"spryer","2"
"spryest","2"
"spryly","2"
"spryness","2"
"spuds","2"
"spume","1"
"SPUMONI'S","#"
"spunkier","3"
"spunkiest","#"
"SPURDLE","#"
"spuriously","2"
"spuriousness","2"
"spurning","2"
"spurted","2"
"spurting","2"
"spurts","2"
"sputtering","2"
"sputters","2"
"sputum","1"
"SPUYTEN","#"
"SPYCKET","#"
"spyglasses","3"
"squabbled","2"
"squabs","2"
"squalidly","2"
"squalled","2"
"squaller","2"
"squallers","3"
"squallier","3"
"squalliest","#"
"squalling","2"
"squally","2"
"squanderer","2"
"squanderers","3"
"squandering","2"
"squandermania","2"
"squanders","2"
"SQUARE'S","#"
"squareness","2"
"squarer","2"
"squarest","2"
"SQUARESVILLE","#"
"squaring","2"
"squashes","2"
"squashier","3"
"squashiest","3"
"squashiness","3"
"squatters","3"
"squattest","2"
"squawked","2"
"squawker","2"
"squawkers","3"
"squawking","2"
"squawks","2"
"squaws","2"
"squeaker","2"
"squeakers","3"
"squeakier","3"
"squeakiest","3"
"squeaks","2"
"squealers","3"
"squeamishly","2"
"squeegeed","2"
"squeegeeing","2"
"squeegees","2"
"squeezer","2"
"squeezers","3"
"squeezes","2"
"squelches","2"
"squelching","2"
"squib","1"
"SQUIBB","1"
"squibs","2"
"squidgier","#"
"squidgiest","3"
"squidgy","#"
"squids","2"
"squiffier","3"
"squiffiest","3"
"squiffy","2"
"squiggles","2"
"squigglier","3"
"squiggliest","#"
"squintier","3"
"squintiest","#"
"squints","2"
"SQUIRE'S","2"
"squirearchies","#"
"squirearchy","#"
"squired","2"
"squiring","2"
"squirming","2"
"squirrels","2"
"squirter","2"
"squirters","3"
"squirts","2"
"Sri","1"
"SSSSHOO","#"
"STABAT","#"
"stabber","2"
"stabbers","3"
"stabbing","2"
"stabilizations","4"
"stabilizer","3"
"stabler","2"
"stablest","2"
"stabling","2"
"stably","2"
"stadia","2"
"stadiums","3"
"STAFFE","#"
"STAFFORDSHIRE","3"
"stagecoaches","3"
"stagers","3"
"stagestruck","2"
"stagflation","3"
"staggerer","2"
"staggerers","3"
"staggers","2"
"stagier","3"
"stagiest","#"
"stagily","3"
"stagings","3"
"stagnancy","2"
"stagnantly","3"
"stagnated","3"
"stagnates","3"
"stagnating","3"
"stagy","2"
"staidly","2"
"staidness","2"
"STAIGER","#"
"stakeholders","4"
"stakeouts","3"
"staking","2"
"stalactites","2"
"STALAG","#"
"stalagmites","2"
"staled","#"
"stalemated","3"
"stalemates","3"
"stalemating","3"
"staleness","2"
"staler","2"
"stales","#"
"stalest","2"
"STALEY","#"
"staling","#"
"STALINGR","#"
"STALINS","2"
"stalkers","3"
"stalks","2"
"STALLARD","#"
"stallholders","#"
"stallions","2"
"stalwartly","2"
"stalwarts","2"
"STAMFORD","2"
"stammerer","2"
"stammerers","3"
"stammeringly","3"
"stammers","2"
"stampedes","2"
"stampeding","2"
"stanched","2"
"stancher","2"
"stanches","2"
"stanching","2"
"stanchion","1"
"stanchions","2"
"stanchly","#"
"stanchness","2"
"standardizations","4"
"standardizes","3"
"standbys","3"
"stander","2"
"standers","3"
"STANDETH","2"
"STANDIN","2"
"standoffishly","#"
"standoffishness","4"
"standpipe","2"
"standpipes","3"
"standpoints","3"
"STANHOPE","1"
"STANISLAS","#"
"STANNARD","#"
"STANS","#"
"STANSBERY","#"
"STANTON","2"
"stanzas","2"
"stapled","2"
"staplers","3"
"STARBIRD","#"
"starboarded","3"
"starboarding","3"
"starboards","#"
"starches","2"
"starchier","3"
"starchiest","#"
"starching","2"
"STARDEL","#"
"starfishes","3"
"stargazers","4"
"stargazing","3"
"starker","2"
"starkers","2"
"starkest","2"
"STARKEY","1"
"starless","2"
"starlets","3"
"STARR","1"
"STARRE","#"
"starrier","3"
"starriest","#"
"starters","3"
"STARTIN","2"
"startles","2"
"starveling","2"
"starvelings","3"
"starves","2"
"stashes","2"
"stashing","2"
"statecraft","#"
"Statehouses","#"
"statelessness","3"
"statelier","3"
"stateliest","3"
"stateliness","3"
"STATEN","1"
"staterooms","3"
"statics","3"
"stationer","3"
"stationers","4"
"stationing","3"
"stationmasters","4"
"STATISTIQUE","#"
"STATOR","1"
"STATU","#"
"statuettes","3"
"STATUSES","2"
"STATUTO","#"
"staunched","2"
"stauncher","2"
"staunches","2"
"staunching","2"
"staunchly","2"
"staunchness","2"
"STAUNTON","2"
"staves","2"
"STAVROPOULOS","#"
"stayer","2"
"stayers","3"
"steadfastness","2"
"steadies","2"
"steadiest","2"
"steadying","2"
"STEALIN","#"
"stealthier","3"
"stealthiest","3"
"steamboats","3"
"steamers","3"
"steamier","3"
"steamiest","3"
"steamrollered","4"
"steamrollering","4"
"steamrollers","4"
"steams","2"
"steamships","3"
"STEARNS","1"
"steeds","2"
"STEELE","1"
"STEELE'S","2"
"steelier","3"
"steeliest","3"
"steeling","2"
"steelworkers","4"
"steelyards","3"
"steenbok","2"
"steenboks","3"
"steepened","3"
"steepening","3"
"steepens","3"
"steeping","2"
"steepish","2"
"steeplechases","3"
"steeplejacks","3"
"steepness","2"
"steeps","2"
"steerages","3"
"steerageway","#"
"steersmen","#"
"STEEVES","2"
"STEFFENS","#"
"STEICHEN","#"
"STEINBECKS","#"
"STEINBERG","2"
"STEINER","1"
"STEINERS","#"
"STEINKERQUE","#"
"steins","2"
"stelae","#"
"stele","#"
"stemming","2"
"stenches","2"
"stencilled","2"
"stencilling","2"
"stencils","2"
"STENDHAL","#"
"STENDLER","#"
"STENGEL","#"
"STENGEL'S","#"
"STENNIS","#"
"stenographers","4"
"STENTON","#"
"Stentor","#"
"stentorian","1"
"STEOREOTYPED","#"
"STEPANOVICH","#"
"stepbrothers","3"
"stepdaughters","3"
"stepfathers","3"
"Steph","1"
"STEPHANE","#"
"STEPHANOTIS","1"
"STEPHENS'S","#"
"STEPHENSON","2"
"stepparents","#"
"stepsisters","3"
"stepsons","3"
"stereos","2"
"stereoscopes","3"
"stereoscopic","2"
"stereotyping","3"
"sterilizes","3"
"STERIOS","#"
"sterna","#"
"STERNAL","#"
"sterner","2"
"sternest","2"
"sternness","2"
"sternums","2"
"sternwheeler","#"
"sternwheelers","#"
"stertorous","1"
"stertorously","2"
"stet","#"
"stethoscopes","3"
"stets","#"
"stetted","#"
"STETTIN","#"
"stetting","#"
"STEUBEN","1"
"stevedore","1"
"stevedores","2"
"STEVENS","1"
"STEVIE","2"
"stewarded","2"
"stewarding","2"
"STEWART","1"
"STEWART'S","2"
"stewing","2"
"stickers","3"
"stickier","3"
"stickiest","3"
"stickily","3"
"stickiness","3"
"stickle","1"
"stickleback","2"
"sticklebacks","3"
"stickled","2"
"sticklers","3"
"stickles","2"
"stickling","2"
"STICKMAN","2"
"STICKNEY","#"
"stickpins","3"
"STICLE","#"
"STIDGER","#"
"sties","2"
"stiffener","3"
"stiffeners","4"
"stiffenings","4"
"stiffest","2"
"stifles","2"
"stigmas","2"
"stigmatized","3"
"stigmatizes","3"
"stigmatizing","3"
"stile","1"
"stilettos","2"
"stilled","2"
"stiller","2"
"stillest","2"
"stilling","2"
"stillroom","2"
"stillrooms","3"
"STILLWELL","#"
"stilly","#"
"stiltedly","3"
"Stilton","2"
"STIMSON","#"
"stingers","3"
"stingier","2"
"stingiest","2"
"stingily","2"
"stinginess","2"
"stingless","2"
"stingo","#"
"stingrays","3"
"stinkers","3"
"STINKPOTTERS","4"
"stinks","2"
"stinted","2"
"stinting","2"
"stints","2"
"stipendiaries","3"
"stipendiary","2"
"stipends","2"
"stipple","1"
"stippled","2"
"stipples","2"
"stippling","2"
"stipulated","3"
"stipulating","3"
"stipulations","4"
"STIRLING","1"
"stirrer","2"
"stirrers","3"
"STIRRIN","#"
"stirrups","2"
"stitching","2"
"stoat","1"
"stoats","2"
"STOBER'S","#"
"stockaded","2"
"stockades","2"
"stockading","2"
"stockbreeder","3"
"stockbreeders","4"
"stockbrokers","4"
"stockcars","3"
"stocked","2"
"stockfish","#"
"stockfishes","#"
"STOCKHAUSEN","#"
"stockier","3"
"stockiest","#"
"stockily","3"
"stockiness","3"
"stockinet","#"
"stockinette","#"
"stockist","2"
"stockists","3"
"stockjobber","#"
"stockjobbers","#"
"stockmen","2"
"stockpiled","3"
"stockpiles","3"
"stockpots","3"
"stockrooms","3"
"stocktaking","3"
"stockyards","3"
"STOCKYNGES","#"
"stodge","1"
"stodgier","3"
"stodgiest","#"
"stodginess","3"
"stoep","#"
"stoeps","#"
"stoical","2"
"stoically","3"
"stokehold","#"
"stokeholds","#"
"stokehole","#"
"stokeholes","#"
"stokers","3"
"stokes","2"
"stoking","2"
"stoles","2"
"stolidity","2"
"stolidness","2"
"STOLL","#"
"STOLZENBACH","#"
"stomachaches","#"
"stomached","2"
"stomachful","2"
"stomaching","2"
"STOMACK","#"
"stomps","2"
"stonebreaker","3"
"stonebreakers","4"
"stonecutters","4"
"stoneless","2"
"stonemasons","3"
"STONESTOWN","#"
"stonewalled","3"
"stonewaller","3"
"stonewallers","4"
"stonewalling","3"
"stonewalls","3"
"stonier","3"
"stoniest","3"
"stoning","2"
"stooged","2"
"stooging","2"
"stoolie","#"
"stoolies","#"
"stoolpigeons","#"
"stools","2"
"STOOOOOMP","#"
"stoops","2"
"stopcocks","3"
"stopgap","2"
"stopgaps","3"
"stoppable","2"
"stoppers","3"
"stoppings","3"
"stopwatches","3"
"STORERIA","2"
"storerooms","3"
"storey","1"
"storeys","2"
"storks","2"
"stormier","3"
"stormiest","3"
"stormily","3"
"storytellers","4"
"stoup","1"
"stoups","2"
"STOUT'S","#"
"stouter","2"
"stoutest","2"
"stoutness","2"
"stovepipes","3"
"stowage","2"
"stowaways","3"
"STOWE","1"
"STOWE'S","3"
"STOWEY","#"
"stowing","2"
"stows","2"
"Strad","#"
"straddles","2"
"Stradivarii","#"
"Stradivarius","#"
"Strads","#"
"STRAFACI","#"
"strafe","1"
"strafed","2"
"strafes","2"
"strafing","2"
"straggles","2"
"stragglier","3"
"straggliest","#"
"straggly","2"
"straightedges","#"
"straighter","2"
"straightest","2"
"straightforwardly","4"
"straightness","2"
"straights","2"
"strainers","3"
"STRAININ","#"
"straiten","#"
"straitened","#"
"straitening","#"
"straitens","#"
"straitjackets","3"
"straitlaced","3"
"STRAM","#"
"STRAM'S","#"
"STRAMONIUM","#"
"STRANAHAN","#"
"STRANG","1"
"strangleholds","3"
"strangles","2"
"strangling","2"
"strangulated","2"
"strangulates","2"
"strangulating","2"
"straphanger","3"
"straphangers","4"
"straphanging","3"
"STRASBOURG","2"
"STRASNY","#"
"stratagems","3"
"STRATEGEM","2"
"strategical","3"
"strategics","2"
"strategies","3"
"STRATFORD","2"
"STRATFORD'S","#"
"STRATFORDE","#"
"stratifications","4"
"stratifies","3"
"stratifying","3"
"STRATTON","2"
"STRAUSS","1"
"STRAVINSKY","2"
"STRAVINSKY'S","#"
"strawboard","#"
"strawed","2"
"strawing","2"
"straying","2"
"streakers","3"
"streakier","3"
"streakiest","3"
"streaking","2"
"streaky","2"
"streamers","3"
"streamlet","2"
"streamlets","3"
"streamlines","3"
"streamlining","3"
"STREETERS","#"
"streetwalkers","4"
"STRENGTENED","#"
"strenuously","2"
"strenuousness","2"
"streptococcal","#"
"streptococci","#"
"streptomycin","1"
"stretchable","2"
"stretchers","3"
"stretchier","3"
"stretchiest","3"
"stretchiness","3"
"strewed","2"
"strewing","2"
"strews","2"
"strewth","1"
"striated","3"
"striates","3"
"striating","3"
"striations","4"
"STRICKLAND","2"
"stricter","2"
"strictness","2"
"strid","#"
"stridden","#"
"stridence","2"
"stridences","3"
"stridencies","#"
"stridency","#"
"stridently","3"
"stridulate","#"
"stridulated","#"
"stridulates","#"
"stridulating","#"
"stridulation","#"
"stridulations","#"
"strikebreaking","3"
"strikers","3"
"STRINDBERG","#"
"STRINDBERG'S","#"
"stringencies","3"
"stringier","3"
"stringiest","3"
"stringiness","3"
"stripier","3"
"stripiest","3"
"stripling","2"
"striplings","3"
"stripping","2"
"stripteases","3"
"stripy","2"
"STRITCH","#"
"striven","2"
"striver","2"
"strivers","3"
"strollers","3"
"strolls","2"
"strongboxes","3"
"STRONGHEART","2"
"strongholds","3"
"STRONGROOMS","3"
"strontium","1"
"strop","1"
"strophe","1"
"strophes","2"
"stroppier","3"
"stroppiest","3"
"stroppy","2"
"strops","2"
"structurally","4"
"strudels","2"
"STRUKTURBERICHT","#"
